client_addr,request_type,request_result,initial_timestamp,final_timestamp
127.0.0.1:57519,ReadOnly,Ok,2020-12-07T19:01:25.291022Z,2020-12-07T19:01:25.336088Z
127.0.0.1:57519,Commit,Ok,2020-12-07T19:01:25.338547Z,2020-12-07T19:01:25.376993Z
127.0.0.1:57519,BeginTx,Ok,2020-12-07T19:01:25.378882Z,2020-12-07T19:01:25.380847Z
127.0.0.1:57519,ReadOnly,Ok,2020-12-07T19:01:25.382364Z,2020-12-07T19:01:25.848477Z
127.0.0.1:57519,Commit,Ok,2020-12-07T19:01:25.851083Z,2020-12-07T19:01:25.887957Z
127.0.0.1:57519,BeginTx,Ok,2020-12-07T19:01:25.889824Z,2020-12-07T19:01:25.892198Z
127.0.0.1:57519,ReadOnly,Ok,2020-12-07T19:01:25.894055Z,2020-12-07T19:01:26.003276Z
127.0.0.1:57519,Commit,Ok,2020-12-07T19:01:26.006915Z,2020-12-07T19:01:26.041923Z
127.0.0.1:57519,BeginTx,Ok,2020-12-07T19:01:26.043288Z,2020-12-07T19:01:26.044828Z
127.0.0.1:57519,ReadOnly,Ok,2020-12-07T19:01:26.046128Z,2020-12-07T19:01:26.241340Z
127.0.0.1:57519,WriteOnly,Ok,2020-12-07T19:01:26.242966Z,2020-12-07T19:01:26.285799Z
127.0.0.1:57519,ReadOnly,Ok,2020-12-07T19:01:26.289683Z,2020-12-07T19:01:26.330517Z
127.0.0.1:57519,WriteOnlyEarlyRelease,Ok,2020-12-07T19:01:26.332360Z,2020-12-07T19:01:26.367683Z
127.0.0.1:57519,ReadOnlyEarlyRelease,Ok,2020-12-07T19:01:26.369795Z,2020-12-07T19:01:26.412618Z
127.0.0.1:57519,ReadOnly,Ok,2020-12-07T19:01:26.414675Z,2020-12-07T19:01:26.450379Z
127.0.0.1:57519,Commit,Ok,2020-12-07T19:01:26.451462Z,2020-12-07T19:01:26.487886Z
127.0.0.1:57519,BeginTx,Ok,2020-12-07T19:01:26.488941Z,2020-12-07T19:01:26.490013Z
127.0.0.1:57519,ReadOnly,Ok,2020-12-07T19:01:26.491005Z,2020-12-07T19:01:26.595901Z
127.0.0.1:57519,Commit,Ok,2020-12-07T19:01:26.597753Z,2020-12-07T19:01:26.644363Z
127.0.0.1:57519,BeginTx,Ok,2020-12-07T19:01:26.645996Z,2020-12-07T19:01:26.647934Z
127.0.0.1:57519,ReadOnlyEarlyRelease,Ok,2020-12-07T19:01:26.649130Z,2020-12-07T19:01:26.756524Z
127.0.0.1:57519,ReadOnly,Ok,2020-12-07T19:01:26.758621Z,2020-12-07T19:01:26.797571Z
127.0.0.1:57519,ReadOnly,Ok,2020-12-07T19:01:26.799545Z,2020-12-07T19:01:26.879956Z
127.0.0.1:57519,WriteOnlyEarlyRelease,Ok,2020-12-07T19:01:26.881970Z,2020-12-07T19:01:26.921203Z
127.0.0.1:57519,ReadOnly,Ok,2020-12-07T19:01:26.924328Z,2020-12-07T19:01:27.425968Z
127.0.0.1:57519,Commit,Ok,2020-12-07T19:01:27.427232Z,2020-12-07T19:01:27.462111Z
127.0.0.1:57519,BeginTx,Ok,2020-12-07T19:01:27.463927Z,2020-12-07T19:01:27.466105Z
127.0.0.1:57519,ReadOnly,Ok,2020-12-07T19:01:27.467552Z,2020-12-07T19:01:27.571652Z
127.0.0.1:57519,ReadOnly,Ok,2020-12-07T19:01:27.574778Z,2020-12-07T19:01:27.856228Z
127.0.0.1:57519,Commit,Ok,2020-12-07T19:01:27.857949Z,2020-12-07T19:01:27.902734Z
127.0.0.1:57519,BeginTx,Ok,2020-12-07T19:01:27.906456Z,2020-12-07T19:01:27.908299Z
127.0.0.1:57519,ReadOnly,Ok,2020-12-07T19:01:27.909683Z,2020-12-07T19:01:28.018364Z
127.0.0.1:57519,Commit,Ok,2020-12-07T19:01:28.020178Z,2020-12-07T19:01:28.061302Z
127.0.0.1:57519,BeginTx,Ok,2020-12-07T19:01:28.062920Z,2020-12-07T19:01:28.064561Z
127.0.0.1:57519,ReadOnly,Ok,2020-12-07T19:01:28.066212Z,2020-12-07T19:01:28.178443Z
127.0.0.1:57519,ReadOnly,Ok,2020-12-07T19:01:28.180380Z,2020-12-07T19:01:28.231300Z
127.0.0.1:57519,Commit,Ok,2020-12-07T19:01:28.236727Z,2020-12-07T19:01:28.272614Z
127.0.0.1:57519,BeginTx,Ok,2020-12-07T19:01:28.274541Z,2020-12-07T19:01:28.277948Z
127.0.0.1:57519,ReadOnly,Ok,2020-12-07T19:01:28.279600Z,2020-12-07T19:01:28.380344Z
127.0.0.1:57519,Commit,Ok,2020-12-07T19:01:28.382Z,2020-12-07T19:01:28.418636Z
127.0.0.1:57519,BeginTx,Ok,2020-12-07T19:01:28.421161Z,2020-12-07T19:01:28.422592Z
127.0.0.1:57519,ReadOnly,Ok,2020-12-07T19:01:28.424274Z,2020-12-07T19:01:28.529930Z
127.0.0.1:57519,Commit,Ok,2020-12-07T19:01:28.531678Z,2020-12-07T19:01:28.600187Z
127.0.0.1:57519,BeginTx,Ok,2020-12-07T19:01:28.606448Z,2020-12-07T19:01:28.614530Z
127.0.0.1:57519,ReadOnly,Ok,2020-12-07T19:01:28.616113Z,2020-12-07T19:01:29.240055Z
127.0.0.1:57519,WriteOnly,Ok,2020-12-07T19:01:29.241709Z,2020-12-07T19:01:29.279635Z
127.0.0.1:57519,ReadOnly,Ok,2020-12-07T19:01:29.281527Z,2020-12-07T19:01:29.318817Z
127.0.0.1:57519,WriteOnlyEarlyRelease,Ok,2020-12-07T19:01:29.320982Z,2020-12-07T19:01:29.358219Z
127.0.0.1:57519,ReadOnlyEarlyRelease,Ok,2020-12-07T19:01:29.360118Z,2020-12-07T19:01:29.396940Z
127.0.0.1:57519,ReadOnly,Ok,2020-12-07T19:01:29.398436Z,2020-12-07T19:01:29.433644Z
127.0.0.1:57519,Commit,Ok,2020-12-07T19:01:29.435101Z,2020-12-07T19:01:29.472638Z
127.0.0.1:57519,BeginTx,Ok,2020-12-07T19:01:29.474089Z,2020-12-07T19:01:29.475732Z
127.0.0.1:57519,ReadOnly,Ok,2020-12-07T19:01:29.477084Z,2020-12-07T19:01:30.425633Z
127.0.0.1:57519,Commit,Ok,2020-12-07T19:01:30.427475Z,2020-12-07T19:01:30.468126Z
127.0.0.1:57519,BeginTx,Ok,2020-12-07T19:01:30.470393Z,2020-12-07T19:01:30.472422Z
127.0.0.1:57519,ReadOnly,Ok,2020-12-07T19:01:30.474228Z,2020-12-07T19:01:31.301055Z
127.0.0.1:57519,WriteOnly,Ok,2020-12-07T19:01:31.303604Z,2020-12-07T19:01:31.340641Z
127.0.0.1:57519,Commit,Ok,2020-12-07T19:01:31.342346Z,2020-12-07T19:01:31.380892Z
127.0.0.1:57519,BeginTx,Ok,2020-12-07T19:01:31.382880Z,2020-12-07T19:01:31.388017Z
127.0.0.1:57519,ReadOnly,Ok,2020-12-07T19:01:31.389961Z,2020-12-07T19:01:31.491423Z
127.0.0.1:57519,ReadOnly,Ok,2020-12-07T19:01:31.493283Z,2020-12-07T19:01:31.622237Z
127.0.0.1:57519,Commit,Ok,2020-12-07T19:01:31.624477Z,2020-12-07T19:01:31.659162Z
127.0.0.1:57519,BeginTx,Ok,2020-12-07T19:01:31.660797Z,2020-12-07T19:01:31.663079Z
127.0.0.1:57519,ReadOnly,Ok,2020-12-07T19:01:31.664906Z,2020-12-07T19:01:31.776797Z
127.0.0.1:57519,Commit,Ok,2020-12-07T19:01:31.778402Z,2020-12-07T19:01:31.819016Z
127.0.0.1:57519,BeginTx,Ok,2020-12-07T19:01:31.821169Z,2020-12-07T19:01:31.823040Z
127.0.0.1:57519,ReadOnly,Ok,2020-12-07T19:01:31.826114Z,2020-12-07T19:01:31.922329Z
127.0.0.1:57519,ReadOnly,Ok,2020-12-07T19:01:31.923772Z,2020-12-07T19:01:31.960990Z
127.0.0.1:57519,Commit,Ok,2020-12-07T19:01:31.962236Z,2020-12-07T19:01:31.996970Z
127.0.0.1:57519,BeginTx,Ok,2020-12-07T19:01:31.998571Z,2020-12-07T19:01:32.000587Z
127.0.0.1:57519,ReadOnly,Ok,2020-12-07T19:01:32.002700Z,2020-12-07T19:01:32.548192Z
127.0.0.1:57519,Commit,Ok,2020-12-07T19:01:32.549606Z,2020-12-07T19:01:32.593212Z
127.0.0.1:57519,BeginTx,Ok,2020-12-07T19:01:32.598110Z,2020-12-07T19:01:32.603181Z
127.0.0.1:57519,ReadOnly,Ok,2020-12-07T19:01:32.606406Z,2020-12-07T19:01:33.175683Z
127.0.0.1:57519,WriteOnly,Ok,2020-12-07T19:01:33.177172Z,2020-12-07T19:01:33.212546Z
127.0.0.1:57519,ReadOnly,Ok,2020-12-07T19:01:33.214599Z,2020-12-07T19:01:33.251849Z
127.0.0.1:57519,WriteOnlyEarlyRelease,Ok,2020-12-07T19:01:33.253949Z,2020-12-07T19:01:33.293099Z
127.0.0.1:57519,ReadOnlyEarlyRelease,Ok,2020-12-07T19:01:33.294576Z,2020-12-07T19:01:33.334927Z
127.0.0.1:57519,ReadOnly,Ok,2020-12-07T19:01:33.337175Z,2020-12-07T19:01:33.375958Z
127.0.0.1:57519,Commit,Ok,2020-12-07T19:01:33.377239Z,2020-12-07T19:01:33.417956Z
127.0.0.1:57519,BeginTx,Ok,2020-12-07T19:01:33.421766Z,2020-12-07T19:01:33.423282Z
127.0.0.1:57519,ReadOnly,Ok,2020-12-07T19:01:33.424843Z,2020-12-07T19:01:34.732394Z
127.0.0.1:57519,Commit,Ok,2020-12-07T19:01:34.734158Z,2020-12-07T19:01:34.770410Z
127.0.0.1:57519,BeginTx,Ok,2020-12-07T19:01:34.772520Z,2020-12-07T19:01:34.775474Z
127.0.0.1:57519,ReadOnlyEarlyRelease,Ok,2020-12-07T19:01:34.777401Z,2020-12-07T19:01:34.884359Z
127.0.0.1:57519,ReadOnly,Ok,2020-12-07T19:01:34.887061Z,2020-12-07T19:01:34.927956Z
127.0.0.1:57519,ReadOnly,Ok,2020-12-07T19:01:34.929822Z,2020-12-07T19:01:34.971356Z
