client_addr,request_type,request_result,initial_timestamp,final_timestamp
127.0.0.1:50782,ReadOnly,Ok,2020-12-07T09:53:44.936013Z,2020-12-07T09:53:48.239197Z
127.0.0.1:50782,Commit,Ok,2020-12-07T09:53:48.245730Z,2020-12-07T09:53:48.283724Z
127.0.0.1:50782,BeginTx,Ok,2020-12-07T09:53:48.285791Z,2020-12-07T09:53:48.287726Z
127.0.0.1:50782,ReadOnly,Ok,2020-12-07T09:53:48.289735Z,2020-12-07T09:53:51.936713Z
127.0.0.1:50782,WriteOnly,Ok,2020-12-07T09:53:51.938690Z,2020-12-07T09:53:51.973053Z
127.0.0.1:50782,Commit,Ok,2020-12-07T09:53:51.974555Z,2020-12-07T09:53:52.010433Z
127.0.0.1:50782,BeginTx,Ok,2020-12-07T09:53:52.012516Z,2020-12-07T09:53:52.014350Z
127.0.0.1:50782,ReadOnly,Ok,2020-12-07T09:53:52.015792Z,2020-12-07T09:53:52.854814Z
127.0.0.1:50782,ReadOnly,Ok,2020-12-07T09:53:52.858005Z,2020-12-07T09:53:53.587824Z
127.0.0.1:50782,ReadOnly,Ok,2020-12-07T09:53:53.589370Z,2020-12-07T09:53:53.624805Z
127.0.0.1:50782,ReadOnly,Ok,2020-12-07T09:53:53.626927Z,2020-12-07T09:53:53.662713Z
127.0.0.1:50782,ReadOnlyEarlyRelease,Ok,2020-12-07T09:53:53.664527Z,2020-12-07T09:53:53.697796Z
127.0.0.1:50782,ReadOnly,Ok,2020-12-07T09:53:53.699923Z,2020-12-07T09:53:53.753546Z
127.0.0.1:50782,WriteOnlyEarlyRelease,Ok,2020-12-07T09:53:53.758995Z,2020-12-07T09:53:53.794888Z
127.0.0.1:50782,WriteOnlyEarlyRelease,Ok,2020-12-07T09:53:53.796641Z,2020-12-07T09:53:53.833069Z
127.0.0.1:50782,ReadOnly,Ok,2020-12-07T09:53:53.835030Z,2020-12-07T09:53:53.868923Z
127.0.0.1:50782,WriteOnlyEarlyRelease,Ok,2020-12-07T09:53:53.870390Z,2020-12-07T09:53:53.924081Z
127.0.0.1:50782,WriteOnlyEarlyRelease,Ok,2020-12-07T09:53:53.927516Z,2020-12-07T09:53:53.965120Z
127.0.0.1:50782,WriteOnly,Ok,2020-12-07T09:53:53.967010Z,2020-12-07T09:53:54.003030Z
127.0.0.1:50782,Commit,Ok,2020-12-07T09:53:54.004653Z,2020-12-07T09:53:54.043433Z
127.0.0.1:50782,BeginTx,Ok,2020-12-07T09:53:54.045170Z,2020-12-07T09:53:54.046574Z
127.0.0.1:50782,ReadOnly,Ok,2020-12-07T09:53:54.047913Z,2020-12-07T09:53:54.929515Z
127.0.0.1:50782,Commit,Ok,2020-12-07T09:53:54.931095Z,2020-12-07T09:53:54.965391Z
127.0.0.1:50782,BeginTx,Ok,2020-12-07T09:53:54.967514Z,2020-12-07T09:53:54.970909Z
127.0.0.1:50782,ReadOnly,Ok,2020-12-07T09:53:54.977946Z,2020-12-07T09:53:55.129799Z
127.0.0.1:50782,ReadOnly,Ok,2020-12-07T09:53:55.131651Z,2020-12-07T09:53:55.185374Z
127.0.0.1:50782,Commit,Ok,2020-12-07T09:53:55.187810Z,2020-12-07T09:53:55.241912Z
127.0.0.1:50782,BeginTx,Ok,2020-12-07T09:53:55.243811Z,2020-12-07T09:53:55.247933Z
127.0.0.1:50782,ReadOnly,Ok,2020-12-07T09:53:55.249575Z,2020-12-07T09:53:58.613842Z
127.0.0.1:50782,Commit,Ok,2020-12-07T09:53:58.621893Z,2020-12-07T09:53:58.690095Z
127.0.0.1:50782,BeginTx,Ok,2020-12-07T09:53:58.723146Z,2020-12-07T09:53:58.757314Z
